size,banner_width,banner_height,app_bundle,inventory_source,hour_of_day_utc,value
x,,,com.ninegag.android.app,SMARTADSERVER,18,2.1117088679000777
x,,,com.ninegag.android.app,SMARTADSERVER,19,0.038569518613328475
x,,,com.ninegag.android.app,SMARTADSERVER,20,0.03689788609617442
x,,,com.ninegag.android.app,SMARTADSERVER,21,0.1788184692547571
x,,,com.nomonkeys.ballblast,OPENX,4,0.9366720405551224
x,,,com.nomonkeys.ballblast,OPENX,5,0.9032753191339806
x,,,com.nomonkeys.ballblast,OPENX,6,1.0297673326975119
x,,,com.nomonkeys.ballblast,OPENX,7,0.8766049939389043
x,,,com.nomonkeys.ballblast,OPENX,9,1.3806646565801872
x,,,com.nomonkeys.ballblast,OPENX,10,1.425227227740651
x,,,com.nomonkeys.ballblast,OPENX,11,1.8045490149405023
x,,,com.nomonkeys.ballblast,OPENX,12,1.5444518144614767
x,,,com.nomonkeys.ballblast,OPENX,13,2.3446161179459457
x,,,com.nomonkeys.ballblast,OPENX,16,2.390441210640021
x,,,com.nomonkeys.ballblast,OPENX,17,2.462870038452768
x,,,com.nomonkeys.ballblast,OPENX,19,1.8527300818570183
x,,,com.nomonkeys.ballblast,OPENX,21,1.6972994608842642
x,,,com.peoplefun.wordstacks,PULSEPOINT,5,0.06424484611611456
x,,,com.peoplefun.wordstacks,PULSEPOINT,8,0.09004956607248887
x,,,com.peoplefun.wordstacks,PULSEPOINT,11,0.10833073675284755
x,,,com.peoplefun.wordstacks,PULSEPOINT,13,0.10833073675284755
x,,,com.peoplefun.wordstacks,PULSEPOINT,15,0.1689393782336832
x,,,com.peoplefun.wordstacks,PULSEPOINT,16,0.12646944327667434
x,,,com.peoplefun.wordstacks,PULSEPOINT,21,0.4574133633632698
x,,,com.peoplefun.wordstacks,VDOPIA,14,0.16683195803527656
x,,,com.picsart.studio,PULSEPOINT,15,1.5708628646313714
x,,,com.picsart.studio,PULSEPOINT,20,1.2786902981977928
x,,,com.pixel.art.coloring.color.number,GOOGLE_ADX,15,3.638267733606493
x,,,com.pixel.art.coloring.color.number,OPENX,5,0.8532836158825411
x,,,com.pixel.art.coloring.color.number,OPENX,8,1.176072273322093
x,,,com.pixel.art.coloring.color.number,OPENX,9,1.0568240913670601
x,,,com.pixel.art.coloring.color.number,OPENX,12,1.316991007026491
x,,,com.pixel.art.coloring.color.number,OPENX,13,1.2313608495125241
x,,,com.pixel.art.coloring.color.number,OPENX,15,1.3994703225973508
x,,,com.pixel.art.coloring.color.number,OPENX,16,1.4032211216161623
x,,,com.pixel.art.coloring.color.number,OPENX,18,1.9953661882227736
x,,,com.pixel.art.coloring.color.number,OPENX,19,1.8110502135151396
x,,,com.pixel.art.coloring.color.number,OPENX,20,1.1829965847389892
x,,,com.pixel.art.coloring.color.number,OPENX,21,0.8205706739913395
x,,,com.pixel.art.coloring.color.number,RUBICON,12,0.1264186079502746
x,,,com.playgendary.kickthebuddy,GOOGLE_ADX,4,0.0
x,,,com.playgendary.tom,RUBICON,16,2.6448682858569477
x,,,com.playgendary.tom,UNITY,11,0.6987064234629794
x,,,com.playgendary.tom,UNITY,14,1.6029594578325839
x,,,com.playgendary.tom,UNITY,15,1.3518535846771405
x,,,com.playgendary.tom,UNITY,17,1.4555989806230683
x,,,com.playgendary.tom,UNITY,18,1.1210005307726314
x,,,com.playgendary.tom,UNITY,19,0.2588170626236488
x,,,com.playgendary.tom,UNITY,20,1.2590492017062769
x,,,com.playgendary.tom,UNITY,21,1.0411851834652137
x,,,com.podcast.podcasts,AERSERV,4,1.6067877341629229
x,,,com.podcast.podcasts,AERSERV,11,1.961935277688491
x,,,com.podcast.podcasts,AERSERV,13,2.1259626491949537
x,,,com.podcast.podcasts,AERSERV,15,1.9506814262011367
x,,,com.podcast.podcasts,AERSERV,19,2.3917346054269606
x,,,com.podcast.podcasts,AERSERV,20,2.1478854957268063
x,,,com.podcast.podcasts,PULSEPOINT,4,1.3473060121727747
x,,,com.podcast.podcasts,PULSEPOINT,5,1.2829583654718484
x,,,com.podcast.podcasts,PULSEPOINT,6,1.7592315322148901
x,,,com.podcast.podcasts,PULSEPOINT,7,1.5541892694739516
x,,,com.podcast.podcasts,PULSEPOINT,8,1.6594260315624578
x,,,com.podcast.podcasts,PULSEPOINT,9,1.3783072957772784
x,,,com.podcast.podcasts,PULSEPOINT,10,1.4526901696070478
x,,,com.podcast.podcasts,PULSEPOINT,11,1.6998455215330743
x,,,com.podcast.podcasts,PULSEPOINT,12,1.7295430151836684
x,,,com.podcast.podcasts,PULSEPOINT,13,1.8749152616093885
x,,,com.podcast.podcasts,PULSEPOINT,14,2.181129792340919
x,,,com.podcast.podcasts,PULSEPOINT,15,2.349309701762597
x,,,com.podcast.podcasts,PULSEPOINT,16,2.1600580050473326
x,,,com.podcast.podcasts,PULSEPOINT,17,2.5646480907462106
x,,,com.podcast.podcasts,PULSEPOINT,18,2.2961414045397617
x,,,com.podcast.podcasts,PULSEPOINT,19,2.213851913106565
x,,,com.podcast.podcasts,PULSEPOINT,20,1.9991495724652668
x,,,com.podcast.podcasts,PULSEPOINT,21,1.3820177667883873
x,,,com.rhythmnewmedia.tmz,PULSEPOINT,10,0.13729711206697132
x,,,com.rhythmnewmedia.tmz,PULSEPOINT,11,0.19475995656863182
x,,,com.rhythmnewmedia.tmz,PULSEPOINT,12,0.15734384103926444
x,,,com.rhythmnewmedia.tmz,PULSEPOINT,14,0.27567055698419035
x,,,com.rhythmnewmedia.tmz,PULSEPOINT,15,0.22656466797816543
x,,,com.rhythmnewmedia.tmz,PULSEPOINT,16,0.45457250539236177
x,,,com.rhythmnewmedia.tmz,PULSEPOINT,17,0.24293329764684043
x,,,com.rhythmnewmedia.tmz,PULSEPOINT,18,0.43528846454799763
x,,,com.rhythmnewmedia.tmz,PULSEPOINT,19,0.1693698302773261
x,,,com.rhythmnewmedia.tmz,PULSEPOINT,21,0.186335029121145
x,,,com.rhythmnewmedia.tmz,RUBICON,19,6.641422678653042
x,,,com.rovio.baba,UNITY,5,0.47853728884530095
x,,,com.rovio.baba,UNITY,6,0.8090442304499452
x,,,com.rovio.baba,UNITY,8,0.6301372656812754
x,,,com.rovio.baba,UNITY,10,1.14787472369184
x,,,com.rovio.baba,UNITY,11,0.6696365739813676
x,,,com.rovio.baba,UNITY,14,1.8230708913840947
x,,,com.rovio.baba,UNITY,15,1.569118883546535
x,,,com.rovio.baba,UNITY,18,1.6373938944754443
x,,,com.rovio.baba,UNITY,19,1.4131626017314893
x,,,com.rovio.baba,UNITY,20,1.153768356974645
x,,,com.scopely.wheeloffortune,PULSEPOINT,4,0.07016583112738595
x,,,com.scopely.wheeloffortune,PULSEPOINT,5,0.03614749829013292
x,,,com.scopely.wheeloffortune,PULSEPOINT,6,0.10796924862414331
x,,,com.scopely.wheeloffortune,PULSEPOINT,8,0.03456650942435709
x,,,com.scopely.wheeloffortune,PULSEPOINT,9,0.03227856306080527
x,,,com.scopely.wheeloffortune,PULSEPOINT,10,0.2505926569408369
x,,,com.scopely.wheeloffortune,PULSEPOINT,11,0.26607302208771716
x,,,com.scopely.wheeloffortune,PULSEPOINT,12,0.46581740022748425
x,,,com.scopely.wheeloffortune,PULSEPOINT,13,0.5188479659368872
x,,,com.scopely.wheeloffortune,PULSEPOINT,14,0.12836474743611545
x,,,com.scopely.wheeloffortune,PULSEPOINT,15,1.4820139005168447
x,,,com.scopely.wheeloffortune,PULSEPOINT,16,1.297968084407075
x,,,com.scopely.wheeloffortune,PULSEPOINT,17,0.5203281046093692
x,,,com.scopely.wheeloffortune,PULSEPOINT,18,0.095900438329649
x,,,com.scopely.wheeloffortune,PULSEPOINT,19,0.7771784950145767
x,,,com.scopely.wheeloffortune,PULSEPOINT,20,1.6935900097591277
x,,,com.scopely.wheeloffortune,PULSEPOINT,21,2.237187454733541
x,,,com.sega.sonicdash,GOOGLE_ADX,4,1.1113151203902756
x,,,com.sega.sonicdash,GOOGLE_ADX,5,1.1113151203902756
x,,,com.sega.sonicdash,GOOGLE_ADX,6,1.358884387893879
x,,,com.sega.sonicdash,GOOGLE_ADX,11,1.9323713663974644
x,,,com.sega.sonicdash,GOOGLE_ADX,12,2.5511505771817466
x,,,com.sega.sonicdash,GOOGLE_ADX,13,2.442418929887408
x,,,com.sega.sonicdash,GOOGLE_ADX,17,2.8763223083142293
x,,,com.sega.sonicdash,GOOGLE_ADX,18,2.6460926884356004
x,,,com.sega.sonicdash,GOOGLE_ADX,21,1.9903761889482332
x,,,com.sgn.pandapop.gp,GOOGLE_ADX,5,0.0
x,,,com.sgn.pandapop.gp,OPENX,6,0.5220078303153791
x,,,com.sgn.pandapop.gp,OPENX,7,0.5220078303153791
x,,,com.sgn.pandapop.gp,OPENX,17,1.3129830632216029
x,,,com.sgn.pandapop.gp,OPENX,20,0.9768567237567403
x,,,com.sgn.pandapop.gp,RUBICON,4,0.6653470792479675
x,,,com.sgn.pandapop.gp,RUBICON,5,0.7740387286062531
x,,,com.sgn.pandapop.gp,RUBICON,6,0.8853952149622853
x,,,com.sgn.pandapop.gp,RUBICON,7,0.866467854635043
x,,,com.sgn.pandapop.gp,RUBICON,8,0.9686839406360848
x,,,com.sgn.pandapop.gp,RUBICON,9,0.9506348825598226
x,,,com.sgn.pandapop.gp,RUBICON,10,1.008717751560191
x,,,com.sgn.pandapop.gp,RUBICON,11,1.2754634264004976
x,,,com.sgn.pandapop.gp,RUBICON,12,1.2315434213515564
x,,,com.sgn.pandapop.gp,RUBICON,13,1.4234347560115042
x,,,com.sgn.pandapop.gp,RUBICON,14,1.706226884271817
x,,,com.sgn.pandapop.gp,RUBICON,15,1.6878787873834737
x,,,com.sgn.pandapop.gp,RUBICON,16,1.7391846752157705
x,,,com.sgn.pandapop.gp,RUBICON,17,1.668650348850004
x,,,com.sgn.pandapop.gp,RUBICON,18,1.5997325957820556
x,,,com.sgn.pandapop.gp,RUBICON,19,1.4722646404624973
x,,,com.sgn.pandapop.gp,RUBICON,20,1.4323213961745829
x,,,com.sgn.pandapop.gp,RUBICON,21,1.172010854854058
x,,,com.slacker.radio,PULSEPOINT,4,1.3014289600337616
x,,,com.slacker.radio,PULSEPOINT,5,0.4652087947385747
x,,,com.slacker.radio,PULSEPOINT,6,0.5832418396120365
x,,,com.slacker.radio,PULSEPOINT,7,0.04292672793327263
x,,,com.slacker.radio,PULSEPOINT,9,0.03615331230102539
x,,,com.slacker.radio,PULSEPOINT,10,0.4520688564709204
x,,,com.slacker.radio,PULSEPOINT,11,0.19351054689724423
x,,,com.slacker.radio,PULSEPOINT,12,0.39673173392325345
x,,,com.slacker.radio,PULSEPOINT,13,0.34929119195666125
x,,,com.slacker.radio,PULSEPOINT,14,0.2311550669091281
x,,,com.slacker.radio,PULSEPOINT,15,0.21207919527534014
x,,,com.slacker.radio,PULSEPOINT,16,0.2973107886839486
x,,,com.slacker.radio,PULSEPOINT,17,0.35073275558725314
x,,,com.slacker.radio,PULSEPOINT,18,0.6487297361126547
x,,,com.slacker.radio,PULSEPOINT,19,0.03150584193862358
x,,,com.slacker.radio,PULSEPOINT,20,0.5711141038148897
x,,,com.slacker.radio,PULSEPOINT,21,0.6060633254427072
x,,,com.spacegame.basic5,OPENX,8,0.548469047702695
x,,,com.spacegame.basic5,OPENX,10,0.8385132294149711
x,,,com.spacegame.basic5,OPENX,14,1.2807612799810233
x,,,com.spacegame.basic5,OPENX,17,1.1414589796683936
x,,,com.spacegame.basic5,OPENX,20,0.9858434018327722
x,,,com.spacegame.solitaire.basic,OPENX,4,0.287268712167375
x,,,com.spacegame.solitaire.basic,OPENX,6,0.4541236636028497
x,,,com.spacegame.solitaire.basic,OPENX,10,0.6131312419170738
x,,,com.spacegame.solitaire.basic,OPENX,11,0.601360575939388
x,,,com.spacegame.solitaire.basic,OPENX,12,0.7335352256950015
x,,,com.spacegame.solitaire.basic,OPENX,13,0.7083673103244765
x,,,com.spacegame.solitaire.basic,OPENX,14,1.199140468006795
x,,,com.spacegame.solitaire.basic,OPENX,15,0.9382908808084924
x,,,com.spacegame.solitaire.basic,OPENX,16,1.2850147633258537
x,,,com.spacegame.solitaire.basic,OPENX,17,0.9382908808084924
x,,,com.spacegame.solitaire.basic,OPENX,18,1.0015603320634199
x,,,com.spacegame.solitaire.basic,OPENX,19,1.0723184493825328
x,,,com.spacegame.solitaire.basic,OPENX,21,0.7682531478693243
x,,,com.talkatone.android,PULSEPOINT,4,1.8731471523647767
x,,,com.talkatone.android,PULSEPOINT,5,1.2738814231944062
x,,,com.talkatone.android,PULSEPOINT,6,1.4132327153948057
x,,,com.talkatone.android,PULSEPOINT,7,0.10520308502298131
x,,,com.talkatone.android,PULSEPOINT,8,0.10176338202437085
x,,,com.talkatone.android,PULSEPOINT,9,0.12324189434651202
x,,,com.talkatone.android,PULSEPOINT,10,1.8431702480205516
x,,,com.talkatone.android,PULSEPOINT,11,1.1721421288151368
x,,,com.talkatone.android,PULSEPOINT,12,2.6452349730963647
x,,,com.talkatone.android,PULSEPOINT,13,1.5362472707646289
x,,,com.talkatone.android,PULSEPOINT,14,1.6290822324255831
x,,,com.talkatone.android,PULSEPOINT,15,2.268316438851072
x,,,com.talkatone.android,PULSEPOINT,16,2.015564016476136
x,,,com.talkatone.android,PULSEPOINT,17,2.3453076594108744
x,,,com.talkatone.android,PULSEPOINT,18,0.4852857304343593
x,,,com.talkatone.android,PULSEPOINT,19,3.067669213369824
x,,,com.talkatone.android,PULSEPOINT,20,1.247267160821569
x,,,com.talkatone.android,PULSEPOINT,21,1.7562394942088748
x,,,com.thechive,TREMOR,16,0.15166647345543036
x,,,com.thechive,TREMOR,17,0.1519554623293505
x,,,com.weather.Weather,GOOGLE_ADX,4,0.5942604987019967
x,,,com.weather.Weather,GOOGLE_ADX,5,0.6143227030439423
x,,,com.weather.Weather,GOOGLE_ADX,6,0.7735915139963615
x,,,com.weather.Weather,GOOGLE_ADX,7,0.7198105813574078
x,,,com.weather.Weather,GOOGLE_ADX,8,0.7625522156463123
x,,,com.weather.Weather,GOOGLE_ADX,9,0.8480778037886489
x,,,com.weather.Weather,GOOGLE_ADX,10,0.9598345436171694
x,,,com.weather.Weather,GOOGLE_ADX,11,1.2148769669097697
x,,,com.weather.Weather,GOOGLE_ADX,12,1.2725912214398405
x,,,com.weather.Weather,GOOGLE_ADX,13,1.4492077967195336
x,,,com.weather.Weather,GOOGLE_ADX,14,1.666374192082522
x,,,com.weather.Weather,GOOGLE_ADX,15,1.6592563679430559
x,,,com.weather.Weather,GOOGLE_ADX,16,1.6830447027275937
x,,,com.weather.Weather,GOOGLE_ADX,17,1.6965610380113159
x,,,com.weather.Weather,GOOGLE_ADX,18,1.4296313261303928
x,,,com.weather.Weather,GOOGLE_ADX,19,1.4903558647024873
x,,,com.weather.Weather,GOOGLE_ADX,20,1.1750659863935016
x,,,com.weather.Weather,GOOGLE_ADX,21,0.9817740335561836
x,,,com.weather.Weather,INDEX_EXCHANGE,4,0.2318566537460417
x,,,com.weather.Weather,INDEX_EXCHANGE,5,0.23259348973586108
x,,,com.weather.Weather,INDEX_EXCHANGE,6,0.31313465598127893
x,,,com.weather.Weather,INDEX_EXCHANGE,7,0.30750380192588966
x,,,com.weather.Weather,INDEX_EXCHANGE,8,0.3340581236519942
x,,,com.weather.Weather,INDEX_EXCHANGE,9,0.339231399740798
x,,,com.weather.Weather,INDEX_EXCHANGE,10,0.3936727806888796
x,,,com.weather.Weather,INDEX_EXCHANGE,11,0.539085654863944
x,,,com.weather.Weather,INDEX_EXCHANGE,12,0.5397973481269182
x,,,com.weather.Weather,INDEX_EXCHANGE,13,0.6345016490036516
x,,,com.weather.Weather,INDEX_EXCHANGE,14,0.8566048911301907
x,,,com.weather.Weather,INDEX_EXCHANGE,15,0.8573685355253184
x,,,com.weather.Weather,INDEX_EXCHANGE,16,0.8496151592367361
x,,,com.weather.Weather,INDEX_EXCHANGE,17,0.8435637046717649
x,,,com.weather.Weather,INDEX_EXCHANGE,18,0.7502741810784718
x,,,com.weather.Weather,INDEX_EXCHANGE,19,0.7135281562359354
x,,,com.weather.Weather,INDEX_EXCHANGE,20,0.6317804508122046
x,,,com.weather.Weather,INDEX_EXCHANGE,21,0.5499445600302619
x,,,com.weather.Weather,RUBICON,5,0.009280730708853225
x,,,com.weather.Weather,RUBICON,6,0.006240364545526416
x,,,com.weather.Weather,RUBICON,7,0.03610141871824373
x,,,com.weather.Weather,RUBICON,8,0.011500340493820352
x,,,com.weather.Weather,RUBICON,9,0.010958346989653714
x,,,com.weather.Weather,RUBICON,10,0.015290599394590942
x,,,com.weather.Weather,RUBICON,11,0.010704317977716652
x,,,com.weather.Weather,RUBICON,12,0.016042209957118136
x,,,com.weather.Weather,RUBICON,14,0.01641684897206307
x,,,com.weather.Weather,RUBICON,15,0.016353689479096108
x,,,com.weather.Weather,RUBICON,16,0.01133434574437501
x,,,com.weather.Weather,RUBICON,19,0.020753656141662972
x,,,com.weather.Weather,RUBICON,20,0.008400853337365377
x,,,com.wgt.android.golf,UNITY,4,0.5310574384145761
x,,,com.wgt.android.golf,UNITY,5,0.38471864978435316
x,,,com.wgt.android.golf,UNITY,6,0.3910208939290146
x,,,com.wgt.android.golf,UNITY,7,0.46876659837958695
x,,,com.wgt.android.golf,UNITY,8,0.6510369160028248
x,,,com.wgt.android.golf,UNITY,9,0.5078313324779086
x,,,com.wgt.android.golf,UNITY,10,0.613197122726148
x,,,com.wgt.android.golf,UNITY,11,0.8004086168365883
x,,,com.wgt.android.golf,UNITY,12,0.8010195230912731
x,,,com.wgt.android.golf,UNITY,13,0.8861139336445631
x,,,com.wgt.android.golf,UNITY,14,1.2913550098261415
x,,,com.wgt.android.golf,UNITY,15,1.0114215895056449
x,,,com.wgt.android.golf,UNITY,16,1.2218175578014985
x,,,com.wgt.android.golf,UNITY,17,1.0899489722205378
x,,,com.wgt.android.golf,UNITY,18,1.1810747573587446
x,,,com.wgt.android.golf,UNITY,19,0.9403899699333986
x,,,com.wgt.android.golf,UNITY,20,0.7384484804362708
x,,,com.wgt.android.golf,UNITY,21,0.6170947141815656
x,,,com.wooga.futurama,FYBER,4,0.3687400660793039
x,,,com.wooga.futurama,FYBER,5,0.2585288222060719
x,,,com.wooga.futurama,FYBER,8,0.5551535973569269
x,,,com.wooga.futurama,FYBER,10,0.34135232055099624
x,,,com.wooga.futurama,FYBER,11,0.5940426690743275
x,,,com.wooga.futurama,FYBER,12,0.6224900376800382
x,,,com.wooga.futurama,FYBER,13,0.46298298563427254
x,,,com.wooga.futurama,FYBER,14,0.9215198391398626
x,,,com.wooga.futurama,FYBER,18,0.8416729800911088
x,,,com.wooga.futurama,FYBER,20,0.4562528059385293
x,,,com.wooga.futurama,FYBER,21,0.4738459123053329
x,,,com.wooga.futurama,OPENX,4,0.1848575495906867
x,,,com.wooga.futurama,OPENX,5,0.1847706573150076
x,,,com.wooga.futurama,OPENX,6,0.24143295188622899
x,,,com.wooga.futurama,OPENX,9,0.27600272009585414
x,,,com.wooga.futurama,OPENX,11,0.3767416799834582
x,,,com.wooga.futurama,OPENX,13,0.4478542090127073
x,,,com.wooga.futurama,OPENX,18,0.6495626828076667
x,,,com.wooga.futurama,OPENX,20,0.5428406187384157
x,,,com.wooga.futurama,OPENX,21,0.35637390945187053
x,,,com.wordgame.puzzle.board.en,OPENX,9,1.1229989143638683
x,,,com.wordgame.puzzle.board.en,RUBICON,4,0.4559788058212087
x,,,com.wordgame.puzzle.board.en,RUBICON,5,0.4577575282832721
x,,,com.wordgame.puzzle.board.en,RUBICON,6,0.6284507024115598
x,,,com.wordgame.puzzle.board.en,RUBICON,7,0.6223373460912845
x,,,com.wordgame.puzzle.board.en,RUBICON,8,0.7348507260007459
x,,,com.wordgame.puzzle.board.en,RUBICON,9,0.6100060047065663
x,,,com.wordgame.puzzle.board.en,RUBICON,10,0.6974227051147741
x,,,com.wordgame.puzzle.board.en,RUBICON,11,0.8434372491806369
x,,,com.wordgame.puzzle.board.en,RUBICON,12,0.8062001240019202
x,,,com.wordgame.puzzle.board.en,RUBICON,13,0.9779439378855639
x,,,com.wordgame.puzzle.board.en,RUBICON,14,1.1544291394150035
x,,,com.wordgame.puzzle.board.en,RUBICON,15,1.192885340736914
x,,,com.wordgame.puzzle.board.en,RUBICON,16,1.200345419276563
x,,,com.wordgame.puzzle.board.en,RUBICON,17,1.1676022552815466
x,,,com.wordgame.puzzle.board.en,RUBICON,18,1.1247595475284085
x,,,com.wordgame.puzzle.board.en,RUBICON,19,1.0711104333691783
x,,,com.wordgame.puzzle.board.en,RUBICON,20,0.9644348228280448
x,,,com.wordgame.puzzle.board.en,RUBICON,21,0.8397489465654951
x,,,com.wordgame.words.connect,GOOGLE_ADX,5,0.7377870617427539
x,,,com.wordgame.words.connect,GOOGLE_ADX,14,1.4527237097767198
x,,,com.wordgame.words.connect,GOOGLE_ADX,15,1.8167537236678857
x,,,com.wordgame.words.connect,GOOGLE_ADX,16,1.9449467957728792
x,,,com.wordgame.words.connect,GOOGLE_ADX,17,2.2803899885896004
x,,,com.wordgame.words.connect,GOOGLE_ADX,18,1.8896069730765075
x,,,com.wordgame.words.connect,GOOGLE_ADX,19,1.8758770350555938
x,,,com.wordgame.words.connect,GOOGLE_ADX,20,1.5026126254416872
x,,,com.wordgame.words.connect,GOOGLE_ADX,21,1.1418190935658197
x,,,com.wordgame.words.connect,PULSEPOINT,12,0.07762017155183262
x,,,com.zynga.crosswordswithfriends,PULSEPOINT,4,0.042841781689948844
x,,,com.zynga.crosswordswithfriends,PULSEPOINT,6,0.808210326987548
x,,,com.zynga.crosswordswithfriends,PULSEPOINT,9,0.05244909278952266
x,,,com.zynga.crosswordswithfriends,PULSEPOINT,10,0.1789170296615656
x,,,com.zynga.crosswordswithfriends,PULSEPOINT,11,0.0872275712680457
x,,,com.zynga.crosswordswithfriends,PULSEPOINT,13,0.07083627724250441
x,,,com.zynga.crosswordswithfriends,PULSEPOINT,15,0.0681088303139967
x,,,com.zynga.crosswordswithfriends,PULSEPOINT,17,0.4827678876199902
x,,,com.zynga.crosswordswithfriends,PULSEPOINT,18,0.06333078998934324
x,,,com.zynga.crosswordswithfriends,PULSEPOINT,19,0.055392465699981394
x,,,com.zynga.crosswordswithfriends,PULSEPOINT,20,0.05477200638244355
x,,,com.zynga.crosswordswithfriends,PULSEPOINT,21,0.5015113110746491
x,,,com.zynga.crosswordswithfriends,SMAATO,4,0.0068281388843072
x,,,com.zynga.crosswordswithfriends,SMAATO,6,0.00912613762611553
x,,,com.zynga.crosswordswithfriends,SMAATO,7,0.008651866028872999
x,,,com.zynga.crosswordswithfriends,SMAATO,8,0.17821755021604138
x,,,com.zynga.crosswordswithfriends,SMAATO,9,0.011175577594970518
x,,,com.zynga.crosswordswithfriends,SMAATO,10,0.07551806679771701
x,,,com.zynga.crosswordswithfriends,SMAATO,11,0.13018262755949397
x,,,com.zynga.crosswordswithfriends,SMAATO,12,0.016631182756879213
x,,,com.zynga.crosswordswithfriends,SMAATO,13,0.06709621683264132
x,,,com.zynga.crosswordswithfriends,SMAATO,14,0.5219151913925201
x,,,com.zynga.crosswordswithfriends,SMAATO,15,0.4903919232967889
x,,,com.zynga.crosswordswithfriends,SMAATO,16,0.020834756303233185
x,,,com.zynga.crosswordswithfriends,SMAATO,18,0.10436669505957523
x,,,com.zynga.crosswordswithfriends,SMAATO,19,0.0200608941782879
x,,,com.zynga.crosswordswithfriends,SMAATO,20,0.020743503923470685
x,,,com.zynga.crosswordswithfriends,TREMOR,11,4.210582546717218
x,,,com.zynga.crosswordswithfriends,TREMOR,19,3.886793374608856
x,,,com.zynga.crosswordswithfriends,VDOPIA,13,0.6411011583943932
x,,,com.zynga.words,GOOGLE_ADX,5,0.5222244949994417
x,,,com.zynga.words,GOOGLE_ADX,14,1.5375164570796893
x,,,com.zynga.words,GOOGLE_ADX,15,1.4015014676135487
x,,,com.zynga.words,GOOGLE_ADX,16,1.497291289934899
x,,,com.zynga.words,GOOGLE_ADX,17,1.5375164570796893
x,,,com.zynga.words,GOOGLE_ADX,18,1.4408636332820626
x,,,com.zynga.words,GOOGLE_ADX,19,1.3603328103009051
x,,,com.zynga.words,RUBICON,4,1.773964370554339
x,,,com.zynga.words,RUBICON,5,1.7705015686011567
x,,,com.zynga.words,RUBICON,6,2.1318951429768545
x,,,com.zynga.words,RUBICON,7,2.2261431139612906
x,,,com.zynga.words,RUBICON,8,2.2602885024800123
x,,,com.zynga.words,RUBICON,9,2.1678160650513196
x,,,com.zynga.words,RUBICON,10,2.2736190509285787
x,,,com.zynga.words,RUBICON,11,2.728238615989499
x,,,com.zynga.words,RUBICON,12,2.6796586658588333
x,,,com.zynga.words,RUBICON,13,2.9006064768479196
x,,,com.zynga.words,RUBICON,14,3.2627172657264434
x,,,com.zynga.words,RUBICON,15,3.2897339235514242
x,,,com.zynga.words,RUBICON,16,3.3465489626015104
x,,,com.zynga.words,RUBICON,17,3.391146794580404
x,,,com.zynga.words,RUBICON,18,3.2114722566149587
x,,,com.zynga.words,RUBICON,19,2.956340447528586
x,,,com.zynga.words,RUBICON,20,2.5917993767440297
x,,,com.zynga.words,RUBICON,21,2.389908429230933
x,,,com.zynga.words3,LKQD,6,0.03188265762106248
x,,,com.zynga.words3,RUBICON,4,2.3589618183496257
x,,,com.zynga.words3,RUBICON,5,2.859277768589373
x,,,com.zynga.words3,RUBICON,6,3.116927397095146
x,,,com.zynga.words3,RUBICON,10,3.48440572293738
x,,,com.zynga.words3,RUBICON,11,3.8328545192887975
x,,,com.zynga.words3,RUBICON,12,3.6517938266438676
x,,,com.zynga.words3,RUBICON,13,4.159205699599429
x,,,com.zynga.words3,RUBICON,14,4.667530261394783
x,,,com.zynga.words3,RUBICON,15,4.71261552548399
x,,,com.zynga.words3,RUBICON,16,4.366595615633223
x,,,com.zynga.words3,RUBICON,17,4.6219062938444955
x,,,com.zynga.words3,RUBICON,18,4.495445847078912
x,,,com.zynga.words3,RUBICON,19,4.263487871215278
x,,,com.zynga.words3,RUBICON,20,3.692903848115488
x,,,com.zynga.words3,RUBICON,21,3.5274649791843777
x,,,com.zynga.wwf2.free,OPENX,9,2.611074685862248
x,,,com.zynga.wwf2.free,OPENX,10,2.611074685862248
x,,,com.zynga.wwf2.free,PULSEPOINT,9,0.10218782828841742
x,,,com.zynga.wwf2.free,PULSEPOINT,12,0.05859200572624885
x,,,com.zynga.wwf2.free,RUBICON,15,3.5742583537611465
x,,,com.zynga.wwf2.free,RUBICON,17,3.7791897736095823
x,,,com.zynga.wwf2.free,RUBICON,21,2.623781302191405
x,,,freedom.bubble,GOOGLE_ADX,4,0.8727678674487066
x,,,freedom.bubble,GOOGLE_ADX,16,1.7164631970843263
x,,,freedom.bubble,GOOGLE_ADX,20,1.4550124288532373
x,,,freedom.bubble,GOOGLE_ADX,21,0.959504497259865
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,4,0.6846694396076367
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,5,0.7236888307107316
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,6,0.8581814426638813
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,8,0.9649150014620428
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,9,1.046283731044426
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,10,1.0677340231078645
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,11,1.130582683142195
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,12,1.1288284890040183
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,13,1.3414153636407002
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,14,1.7256924602249586
